1691,AK Port Alsworth 1 SW,20110610,,,,,-243.5100000000,0.2322500000,0.0000112270,,,,,
1691,AK Port Alsworth 1 SW,20120605,,,,,,,,,-243.3800000000,0.2318200000,0.0000115950,
1691,AK Port Alsworth 1 SW,20130822,-244.46,0.2337400000,0.0000106990,,,,,,,,,
1691,AK Port Alsworth 1 SW,20140523,,,,,-243.4500000000,0.2321100000,0.0000113500,,,,,
1691,AK Port Alsworth 1 SW,20150609,,,,,,,,,-243.6700000000,0.2325200000,0.0000111590,
1691,AK Port Alsworth 1 SW,20170723,-244.15,0.2333200000,0.0000108470,,,,,,,,,
1691,AK Port Alsworth 1 SW,20180519,,,,,-243.2000000000,0.2317100000,0.0000115160,,,,,
1691,AK Port Alsworth 1 SW,20190827,,,,,,,,,-243.1800000000,0.2316400000,0.0000116170,
1754,AK Red Dog Mine 3 SSW,20100825,-243.59,0.2324200000,0.0000111760,,-243.6700000000,0.2326000000,0.0000110200,,-243.7700000000,0.2327300000,0.0000110150,
1754,AK Red Dog Mine 3 SSW,20110722,-243.38,0.2321000000,0.0000112500,,,,,,,,,
1754,AK Red Dog Mine 3 SSW,20120803,,,,,-243.8400000000,0.2325900000,0.0000112660,,,,,
1754,AK Red Dog Mine 3 SSW,20130828,,,,,,,,,-243.4100000000,0.2320800000,0.0000113010,
1754,AK Red Dog Mine 3 SSW,20140821,-243.78,0.2326100000,0.0000111490,,,,,,,,,
1754,AK Red Dog Mine 3 SSW,20150709,,,,,-243.6600000000,0.2322900000,0.0000113430,,,,,
1754,AK Red Dog Mine 3 SSW,20170727,,,,,,,,,-244.0700000000,0.2331900000,0.0000109200,
1754,AK Red Dog Mine 3 SSW,20190624,-243.16,0.2314300000,0.0000116920,,,,,,,,,
1792,AK Ruby 44 ESE,20140828,-244.14,0.2334100000,0.0000107700,,-244.1200000000,0.2326000000,0.0000114220,,-243.6800000000,0.2325500000,0.0000111200,
1792,AK Ruby 44 ESE,20150824,-244.07,0.2328900000,0.0000110950,,,,,,,,,
1792,AK Ruby 44 ESE,20160818,,,,,-243.7300000000,0.2325200000,0.0000112510,,,,,
1792,AK Ruby 44 ESE,20170818,,,,,,,,,-243.4600000000,0.2321200000,0.0000113330,
1792,AK Ruby 44 ESE,20180827,-243.7,0.2323800000,0.0000113210,,,,,,,,,
1792,AK Ruby 44 ESE,20190816,,,,,-243.8200000000,0.2328700000,0.0000109210,,,,,
1670,AK Sand Point 1 ENE,20090821,-243.55,0.2323100000,0.0000112250,,-243.8100000000,0.2325800000,0.0000112000,,-243.4100000000,0.2315700000,0.0000117670,
1670,AK Sand Point 1 ENE,20100824,-243.53,0.2323700000,0.0000111660,,,,,,,,,
1670,AK Sand Point 1 ENE,20110613,,,,,-243.6800000000,,0.0000110790,,,,,
1670,AK Sand Point 1 ENE,20120611,,,,,,,,,-243.6400000000,0.2324400000,0.0000112520,
1670,AK Sand Point 1 ENE,20130614,-243.84,0.2329000000,0.0000109210,,,,,,,,,
1670,AK Sand Point 1 ENE,20140519,,,,,-244.0000000000,0.2331600000,0.0000109390,,,,,
